Feat,Indi,Pais,CCod,ICod,Year,Value
"Población de 20 a 24 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2024.MA.5Y,2008,8.420693112480059
"Población de 20 a 24 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2024.FE.5Y,2008,7.90956039595497
"Población entre 15 y 64 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.1564.MA.ZS,2008,63.9016602013581
"Población entre 0 y 14 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.0014.MA.ZS,2008,27.7464221983239
Tasa de mortalidad en un año (por cada 1.000 personas),Health,Argentina,ARG,SP.DYN.CDRT.IN,2008,7.735
Poverty gap at $5.50 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.UMIC.GP,2008,5.8
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.UMIC,2008,14.7
Poverty gap at $3.20 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.LMIC.GP,2008,2.4
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.LMIC,2008,6.3
Índice de Gini,Poverty,Argentina,ARG,SI.POV.GINI,2008,45.3
"Brecha de pobreza a $1,90 por día (2011 PPA) (%)",Poverty,Argentina,ARG,SI.POV.GAPS,2008,1.1
"Tasa de incidencia de la pobreza, sobre la base de $1,90 por día (2011 PPA) (% de la población)",Poverty,Argentina,ARG,SI.POV.DDAY,2008,2.6
Participación en el ingreso del 20% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.20,2008,4.0
Participación en el ingreso del 10% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.10,2008,1.3
Participación en el ingreso del 10% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.10TH.10,2008,32.5
Participación en el ingreso del 20% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.05TH.20,2008,49.6
Participación en el ingreso del cuarto quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.04TH.20,2008,22.9
Participación en el ingreso del tercer quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.03RD.20,2008,14.5
Participación en el ingreso del segundo quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.02ND.20,2008,9.0
"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.NE.ZS,2008,7.83739995956421
"Desempleo, varones (% de participación masculina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.MA.NE.ZS,2008,6.4746999740600595
"Desempleo, mujeres (% de participación femenina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.FE.NE.ZS,2008,9.680100440979
"Tasa de participación en la fuerza laboral, total (% de la población total mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.NE.ZS,2008,60.4280014038086
"Tasa de participación en la fuerza laboral, varones (% de la población masculina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.MA.NE.ZS,2008,73.99530029296879
Proporcin de tasas de participacin laboral femenina y masculina (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.ZS,2008,65.0059932256211
Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.NE.ZS,2008,65.4392923513968
"Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.ZS,2008,48.27799987792971
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.NE.ZS,2008,48.42200088500979
"Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.ZS,2008,67.9619979858398
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.MA.ZS,2008,80.8399963378906
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.FE.ZS,2008,55.5919990539551
Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.ZS,2008,42.6230010986328
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-24 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.MA.ZS,2008,50.3370018005371
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-24 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.FE.ZS,2008,34.785999298095696
Población entre 15 y 64 años de edad (% del total),Education,Argentina,ARG,SP.POP.1564.TO.ZS,2009,63.621334578043395
Población entre 0 y 14 años de edad (% del total),Education,Argentina,ARG,SP.POP.0014.TO.ZS,2009,26.2589696144445
"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.MA.ZS,2009,7.77600002288818
"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.FE.ZS,2009,9.85499954223633
"Población activa, total",Education,Argentina,ARG,SL.TLF.TOTL.IN,2009,18229085.0
"Educación de nivel secundario, alumnos en programas de educación general",Education,Argentina,ARG,SE.SEC.ENRL.GC,2009,4106048.0
"Educación de nivel secundario, alumnos",Education,Argentina,ARG,SE.SEC.ENRL,2009,4106048.0
"Inscripción escolar, nivel primario, varones (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR.MA,2009,118.17002
"Inscripción escolar, nivel primario, mujeres (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR.FE,2009,117.63241000000001
"Inscripción escolar, nivel primario (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR,2009,117.90598
"Educación de nivel primario, alumnos (% de mujeres)",Education,Argentina,ARG,SE.PRM.ENRL.FE.ZS,2009,48.99872
"Educación de nivel primario, alumnos",Education,Argentina,ARG,SE.PRM.ENRL,2009,4961821.0
"Tasa de finalización de la educación de nivel primario, total (% del grupo etario correspondiente)",Education,Argentina,ARG,SE.PRM.CMPT.ZS,2009,103.30386999999999
"Inscripción escolar, nivel preprimario (% bruto)",Education,Argentina,ARG,SE.PRE.ENRR,2009,68.05104
Proporción de inscripciones de mujeres con respecto a varones en la educación primaria (%),Education,Argentina,ARG,SE.ENR.PRIM.FM.ZS,2009,0.99545
"Supervivencia hasta los 65 años, varones (% de la cohorte)",Gender,Argentina,ARG,SP.DYN.TO65.MA.ZS,2009,74.4486752
"Supervivencia hasta los 65 años, mujeres (% de la cohorte)",Gender,Argentina,ARG,SP.DYN.TO65.FE.ZS,2009,85.59723259999998
"Tasa de fertilidad, total (nacimientos por cada mujer)",Gender,Argentina,ARG,SP.DYN.TFRT.IN,2009,2.355
"Esperanza de vida al nacer, varones (años)",Gender,Argentina,ARG,SP.DYN.LE00.MA.IN,2009,71.676
"Esperanza de vida al nacer, mujeres (años)",Gender,Argentina,ARG,SP.DYN.LE00.FE.IN,2009,78.485
"Tasa de mortalidad, adultos, varones (por cada 1.000 varones adultos)",Gender,Argentina,ARG,SP.DYN.AMRT.MA,2009,163.20600000000005
"Tasa de mortalidad, adultos, mujeres (por cada 1.000 mujeres adultas)",Gender,Argentina,ARG,SP.DYN.AMRT.FE,2009,87.87799999999999
Tasa de fertilidad en adolescentes (nacimientos por cada 1.000 mujeres entre 15 y 19 años de edad),Gender,Argentina,ARG,SP.ADO.TFRT,2009,63.1896
"Población activa, mujeres (% de la población activa total)",Gender,Argentina,ARG,SL.TLF.TOTL.FE.ZS,2009,41.8192191215302
"Trabajadores familiares que contribuyen, mujeres (% del empleo femenino)",Gender,Argentina,ARG,SL.FAM.WORK.FE.ZS,2009,1.1720000505447399
"Relación entre empleo y población, edades entre 15 y 24 años, mujeres (%) (estimación modelado OIT)",Gender,Argentina,ARG,SL.EMP.1524.SP.FE.ZS,2009,25.788999557495107
"Empleados en agricultura, mujeres (% del empleo femenino)",Gender,Argentina,ARG,SL.AGR.EMPL.FE.ZS,2009,0.3970000147819521
"Educación de nivel secundario, alumnos en programas de educación general (% de mujeres)",Gender,Argentina,ARG,SE.SEC.ENRL.GC.FE.ZS,2009,51.948370000000004
"Inscripción escolar, nivel preprimario, varones (% bruto)",Gender,Argentina,ARG,SE.PRE.ENRR.MA,2009,67.43721
"Inscripción escolar, nivel preprimario, mujeres (% bruto)",Gender,Argentina,ARG,SE.PRE.ENRR.FE,2009,68.68739000000001
Rentas totales de los recursos naturales (% del PIB),Environment,Argentina,ARG,NY.GDP.TOTL.RT.ZS,2009,3.2831540492830698
Rentas del petróleo (% del PIB),Environment,Argentina,ARG,NY.GDP.PETR.RT.ZS,2009,2.1576224247636797
Renta del gas natural (% del PIB),Environment,Argentina,ARG,NY.GDP.NGAS.RT.ZS,2009,0.587094353005531
Rentas mineras  (% del PIB),Environment,Argentina,ARG,NY.GDP.MINR.RT.ZS,2009,0.4390527287285089
Rentas forestales (% del PIB),Environment,Argentina,ARG,NY.GDP.FRST.RT.ZS,2009,0.0990324162714289
Ahorro ajustado: agotamiento de fuentes de energía (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DNGY.CD,2009,7603739986.07382
Ahorro ajustado: agotamiento de minerales (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DMIN.CD,2009,926526677.826227
Ahorro ajustado: consumo de capital fijo (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DKAP.CD,2009,32837819480.4745
Ahorro ajustado: agotamiento neto de recursos forestales (US$ a precios actuales),Environment,Argentina,ARG,NY.ADJ.DFOR.CD,2009,28958676.435187
Ahorro ajustado: daño por emisión de dióxido de carbono (US$ actuales),Environment,Argentina,ARG,NY.ADJ.DCO2.CD,2009,4128236566.962421
Ahorro ajustado: gasto en educación (% del INB),Environment,Argentina,ARG,NY.ADJ.AEDU.GN.ZS,2009,4.81
Producción pesquera total (toneladas métricas),Environment,Argentina,ARG,ER.FSH.PROD.MT,2009,864557.0
Producción de la pesca de captura (toneladas métricas),Environment,Argentina,ARG,ER.FSH.CAPT.MT,2009,861974.0
Tierras cultivables (% del área de tierra),Environment,Argentina,ARG,AG.LND.ARBL.ZS,2009,12.530465635494
Tierras agrícolas (% del área de tierra),Environment,Argentina,ARG,AG.LND.AGRI.ZS,2009,52.542304755014285
"Población de 45 a 49 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.4549.MA.5Y,2009,5.415479097237671
"Población de 45 a 49 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.4549.FE.5Y,2009,5.54373023506196
"Población de 40 a 44 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.4044.MA.5Y,2009,5.758051596313701
"Población de 40 a 44 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.4044.FE.5Y,2009,5.84136949556636
"Población de 35 a 39 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.3539.MA.5Y,2009,6.45916739952942
"Población de 35 a 39 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.3539.FE.5Y,2009,6.47086058683048
"Población de 30 a 34 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.3034.MA.5Y,2009,7.71264454086398
"Población de 30 a 34 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.3034.FE.5Y,2009,7.525466792595347
"Población de 25 a 29 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2529.MA.5Y,2009,7.98621503701316
"Población de 25 a 29 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2529.FE.5Y,2009,7.6180807445517305
"Población de 20 a 24 años, varones (% de la población masculina)",Health,Argentina,ARG,SP.POP.2024.MA.5Y,2009,8.434849931815581
"Población de 20 a 24 años, mujeres (% de la población femenina)",Health,Argentina,ARG,SP.POP.2024.FE.5Y,2009,7.922266231418768
"Población entre 15 y 64 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.1564.MA.ZS,2009,64.1274796261786
"Población entre 0 y 14 años de edad, hombres (% del total)",Health,Argentina,ARG,SP.POP.0014.MA.ZS,2009,27.4686370459099
Tasa de mortalidad en un año (por cada 1.000 personas),Health,Argentina,ARG,SP.DYN.CDRT.IN,2009,7.722
Poverty gap at $5.50 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.UMIC.GP,2009,5.2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.UMIC,2009,13.3
Poverty gap at $3.20 a day (2011 PPP) (%),Poverty,Argentina,ARG,SI.POV.LMIC.GP,2009,2.2
Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty,Argentina,ARG,SI.POV.LMIC,2009,5.7
Índice de Gini,Poverty,Argentina,ARG,SI.POV.GINI,2009,44.1
"Brecha de pobreza a $1,90 por día (2011 PPA) (%)",Poverty,Argentina,ARG,SI.POV.GAPS,2009,1.1
"Tasa de incidencia de la pobreza, sobre la base de $1,90 por día (2011 PPA) (% de la población)",Poverty,Argentina,ARG,SI.POV.DDAY,2009,2.5
Participación en el ingreso del 20% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.20,2009,4.1
Participación en el ingreso del 10% peor remunerado de la población,Poverty,Argentina,ARG,SI.DST.FRST.10,2009,1.3
Participación en el ingreso del 10% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.10TH.10,2009,31.4
Participación en el ingreso del 20% mejor remunerado de la población,Poverty,Argentina,ARG,SI.DST.05TH.20,2009,48.5
Participación en el ingreso del cuarto quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.04TH.20,2009,23.1
Participación en el ingreso del tercer quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.03RD.20,2009,15.0
Participación en el ingreso del segundo quintilo (20%) de la población en orden decreciente de remuneraciones,Poverty,Argentina,ARG,SI.DST.02ND.20,2009,9.3
"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.NE.ZS,2009,8.64529991149902
"Desempleo, varones (% de participación masculina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.MA.NE.ZS,2009,7.756999969482419
"Desempleo, mujeres (% de participación femenina en la fuerza laboral) (estimación nacional)",Social_protection,Argentina,ARG,SL.UEM.TOTL.FE.NE.ZS,2009,9.83129978179932
"Tasa de participación en la fuerza laboral, total (% de la población total mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.NE.ZS,2009,60.780300140380895
"Tasa de participación en la fuerza laboral, varones (% de la población masculina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.MA.NE.ZS,2009,73.90679931640629
Proporcin de tasas de participacin laboral femenina y masculina (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.ZS,2009,65.9389981311553
Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional),Social_protection,Argentina,ARG,SL.TLF.CACT.FM.NE.ZS,2009,66.47669604728429
"Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.ZS,2009,48.9630012512207
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",Social_protection,Argentina,ARG,SL.TLF.CACT.FE.NE.ZS,2009,49.1307983398438
"Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.ZS,2009,68.318000793457
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.MA.ZS,2009,80.8300018310547
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.FE.ZS,2009,56.2820014953613
Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT),Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.ZS,2009,42.625
"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-24 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.MA.ZS,2009,50.9620018005371
"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-24 años) (estimación modelado OIT)",Social_protection,Argentina,ARG,SL.TLF.ACTI.1524.FE.ZS,2009,34.1430015563965
Población entre 15 y 64 años de edad (% del total),Education,Argentina,ARG,SP.POP.1564.TO.ZS,2010,63.7690168895782
Población entre 0 y 14 años de edad (% del total),Education,Argentina,ARG,SP.POP.0014.TO.ZS,2010,26.0359584535822
"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.MA.ZS,2010,6.66699981689453
"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",Education,Argentina,ARG,SL.UEM.TOTL.FE.ZS,2010,9.19600009918213
"Población activa, total",Education,Argentina,ARG,SL.TLF.TOTL.IN,2010,18222853.0
"Educación de nivel secundario, alumnos en programas de educación general",Education,Argentina,ARG,SE.SEC.ENRL.GC,2010,4213136.0
"Educación de nivel secundario, alumnos",Education,Argentina,ARG,SE.SEC.ENRL,2010,4213136.0
"Inscripción escolar, nivel primario, varones (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR.MA,2010,117.70343999999999
"Inscripción escolar, nivel primario, mujeres (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR.FE,2010,116.22166999999999
"Inscripción escolar, nivel primario (% bruto)",Education,Argentina,ARG,SE.PRM.ENRR,2010,116.97576000000001
